brand	name	address	city	state	zip	phone	url	lat	lon	other	site_id
Honda	Rick Roush Honda	3157 Medina Rd	Medina	OH	44256	(330) 725-3999	https://www.rickroushhonda.com/	41.136917	-81.801109	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, PAX Certified Service, Internet Certified, Service - XTime Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207705
Honda	Great Lakes Honda West	823 Leona St	Elyria	OH	44035	(440) 366-5501		41.403484	-82.121742	Internet Certified, Service - XTime Program, Express Service Program, OSS Enabled, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208823
Honda	Serra Honda	951 Interstate Pkwy	Akron	OH	44312	(330) 644-3322	https://www.serrahondaakron.com/	40.979485	-81.489639	CVA Enhanced Purchase Program, Certified Express Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Dealer Digital Program, Certified Used Dealer	208597
Honda	Dean Honda	911 Clairton Blvd	Pittsburgh	PA	15236	(412) 466-8120	https://www.deanhonda.com/	40.322269	-79.942017	GX Service, PAX Certified Service, Honda Test Drive Enabled, Service - XTime Program, Child Safety Day, Retail and Service Dealer, AHFC Certified Dealer, Honda EItems Certified, Dealer Digital Program, Certified Used Dealer, Internet Certified, GX Retail, Express Service Program, GX Fleet, Tire Certified, OSS Enabled, Online Retailing Dealer, Council of Excellence Award, Oil Certified	207743
Honda	South Hills Honda	3663 Washington Rd	McMurray	PA	15317	(724) 941-9100	https://southhillshonda.com/	40.279461	-80.124168	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, Certified Express Service, Internet Certified, Service - XTime Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208474
Honda	Waikem Honda	3910 Lincoln Way E	Massillon	OH	44646	(330) 478-0281	https://www.waikemhonda.com/	40.794083	-81.459381	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Child Safety Day, Honda EItems Certified, AHFC Certified Dealer, Online Retailing Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	206902
Honda	Washington Honda	307 Washington Rd	Washington	PA	15301	(724) 222-2213	https://www.washhonda.com/	40.186485	-80.224571	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, GX Service, Certified Express Service, Internet Certified, GX Retail, President Club, Express Service Program, GX Fleet, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	207006
Honda	College Hills Honda	4600 Cleveland Rd	Wooster	OH	44691	(330) 345-5200	https://www.collegehillshondacars.com/	40.852364	-81.926147	PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Oil Certified, Dealer Digital Program, Certified Used Dealer	207843
Honda	Ohio Valley Honda	532 N 3rd St	Steubenville	OH	43952	(740) 283-3435	https://www.ohiovalleyhonda.com/	40.366238	-80.610146	Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Oil Certified, Dealer Digital Program, Certified Used Dealer	207640
Honda	Victory Honda of Sandusky	2301 Hayes Ave	Sandusky	OH	44870	(419) 626-1061	https://www.victorysandusky.com/	41.432739	-82.715767	PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208357
Honda	Parkway Honda	855 Commercial Pkwy	Dover	OH	44622	(330) 447-4813	https://www.4parkwayhonda.com/	40.524879	-81.491096	GX Service, PAX Certified Service, Internet Certified, GX Retail, Honda Environment Award Silver, Honda Test Drive Enabled, President Club, GX Fleet, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207468
Honda	C. Harper Honda	106 Harper Dr	Belle Vernon	PA	15012	(724) 632-6853	https://www.charperhonda.com/	40.161709	-79.785301	Certified Express Service, Internet Certified, Express Service Program, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208588
Honda	Cawood Honda	2516 Pine Grove Ave	Port Huron	MI	48060	(810) 987-3030	https://www.cawoodauto.com/	43.0014	-82.438293	CVA Enhanced Purchase Program, GX Service, Internet Certified, GX Retail, Honda Test Drive Enabled, Express Service Program, GX Fleet, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Oil Certified, Dealer Digital Program, Certified Used Dealer	207049
Honda	Straub Honda	200 Straub Dr	Triadelphia	WV	26059	(304) 233-2222	https://www.straubhonda.com/	40.059986	-80.591263	Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207436
Honda	Honda of Mansfield	1493 Park Ave W	Ontario	OH	44906	(419) 529-4000	http://www.hondaofmansfield.com/	40.759464	-82.568359	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	206920
Honda	Wright Honda	3 Superior Way	Uniontown	PA	15401	(724) 438-4868	https://www.wrighthondacars.com/	39.918041	-79.74987	Certified Express Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208772
Honda	I-79 Honda	6100 Nancy D Dr	Westover	WV	26501	(724) 324-5631	https://www.i79honda.com/	39.656017	-80.015083	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208254
Honda	Jim Riehl's Friendly Honda	18900 Hall Rd	Clinton Township	MI	48038	(586) 412-9600	https://www.friendlyhonda.com/	42.627716	-82.93409	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208267
Honda	Jeffrey Honda	30780 Gratiot Ave	Roseville	MI	48066	(586) 296-1300	https://www.jeffreyhonda.com/	42.524086	-82.919769	Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208126
Honda	Jim White Honda	1505 Reynolds Rd	Maumee	OH	43537	(419) 893-5581	https://www.jimwhitehonda.com/	41.585918	-83.666061	CVA Enhanced Purchase Program, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208322
Honda	Brown Honda	6155 W Central Ave	Toledo	OH	43615	(419) 841-2222		41.675301	-83.68985	Certified Express Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, OSS Enabled, Honda Environment Award Gold, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208826
Honda	Troy Honda	1835 Maplelawn Dr	Troy	MI	48084	(248) 649-0202	https://www.troyhonda.com/	42.550091	-83.174866	CVA Enhanced Purchase Program, PAX Certified Service, Internet Certified, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Oil Certified, Dealer Digital Program, Certified Used Dealer	207502
Honda	Urse Honda	772 Barnetts Run Rd	Bridgeport	WV	26330	(304) 842-5600	https://www.ursehonda.com/	39.31189	-80.263321	PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207750
Honda	Page Honda of Bloomfield	1819 S Telegraph Rd	Bloomfield Hills	MI	48302	(248) 333-3200	https://www.pagehondabloomfield.com/	42.613609	-83.307907	DEALER LONG TERM DEBT NOTE FL, Internet Certified, Service - XTime Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Dealer Digital Program, Certified Used Dealer	208614
Honda	Tansky Honda	3240 Maple Ave	Zanesville	OH	43701	(740) 454-2512	https://www.tanskyhonda.com/	39.981377	-82.018448	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Environment Award Silver, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207210
Honda	Tamaroff Honda	28585 Telegraph Rd	Southfield	MI	48034	(248) 353-1300	https://www.tamaroffhonda.com/	42.498367	-83.285652	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	206687
Honda	Victory Honda	1605 N Monroe St	Monroe	MI	48162	(734) 242-2300	https://www.victorymonroe.com/	41.939152	-83.388695	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208239
Honda	Dunning Honda of Ferndale	21350 Woodward Ave	Ferndale	MI	48220	(248) 548-6300	https://www.dunninghonda.com/	42.448605	-83.126122	DEALER LONG TERM DEBT NOTE FL, Certified Express Service, Internet Certified, Honda Test Drive Enabled, TimeHighway Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208788
Honda	Lafontaine Honda	2245 S Telegraph Rd	Dearborn	MI	48124	(313) 996-6100	https://www.lafontainehonda.com/	42.295025	-83.270905	CVA Enhanced Purchase Program, Certified Express Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Oil Certified, Dealer Digital Program, Certified Used Dealer	208200
Honda	Honda of Grand Blanc	10825 S Saginaw St	Grand Blanc	MI	48439	(810) 695-3390	https://www.hondaofgrandblanc.com/	42.935085	-83.638535	CVA Enhanced Purchase Program, Certified Express Service, Internet Certified, Honda Test Drive Enabled, Honda Environment Award Silver, Service - XTime Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Online Retailing Dealer, Council of Excellence Award, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207445
Honda	Suburban Honda	25100 Haggerty Rd	Farmington Hills	MI	48335	(248) 477-1700	https://www.suburbanhonda.com/	42.476242	-83.434807	Certified Express Service, Internet Certified, Service - XTime Program, Express Service Program, Tire Certified, Child Safety Day, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208256
Honda	Genthe Honda	15100 Eureka Rd	Southgate	MI	48195	(734) 283-2600	https://www.genthehonda.com/	42.19936	-83.206909	Internet Certified, Honda Test Drive Enabled, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208637
Honda	Germain Honda of Ann Arbor	2575 S State St	Ann Arbor	MI	48104	(734) 607-1644	https://www.germainhonda-annarbor.com/	42.249199	-83.738869	GX Service, Certified Express Service, Internet Certified, GX Retail, Honda Test Drive Enabled, President Club, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208595
Honda	Fischer Honda	15 E Michigan Ave	Ypsilanti	MI	48198	(734) 483-0323	https://www.fischerhonda.com/	42.241367	-83.610382	Certified Express Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Oil Certified, Dealer Digital Program, Certified Used Dealer	207752
Honda	Victory Honda of Plymouth	315 Ann Arbor Rd W	Plymouth	MI	48170	(734) 453-3600	https://www.victoryplymouth.com/	42.358551	-83.463814	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208305
Honda	Serra Honda Brighton	8294 Grand River Rd	Brighton	MI	48114	(810) 494-6100		42.550049	-83.789886	Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, OSS Enabled, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208830
Honda	John Hinderer Honda	1515 Hebron Rd	Heath	OH	43056	(740) 522-1106	https://www.hindererhonda.com/	40.010052	-82.460312	GX Service, PAX Certified Service, Honda Test Drive Enabled, President Club, Service - XTime Program, Child Safety Day, Retail and Service Dealer, AHFC Certified Dealer, Certified Express Service, Honda EItems Certified, Dealer Digital Program, Certified Used Dealer, Internet Certified, GX Retail, Express Service Program, CVA Enhanced Purchase Program, GX Fleet, Tire Certified, OSS Enabled, Council of Excellence Award, Oil Certified	207884
Honda	Pioneer Honda of Parkersburg	1710 14th St	Parkersburg	WV	26101	(304) 485-5451		39.26672	-81.535828	Internet Certified, Express Service Program, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208825
Honda	Lindsay Honda	5959 Scarborough Blvd	Columbus	OH	43232	(614) 864-5250	http://www.lindsayhonda.com/	39.928825	-82.835426	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, GX Service, PAX Certified Service, Internet Certified, GX Retail, Honda Test Drive Enabled, Masters Circle, Express Service Program, GX Fleet, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Honda Environment Award Plat, Certified Used Dealer	207034
Honda	Buckeye Honda	2615 N Memorial Dr	Lancaster	OH	43130	(740) 653-7678	https://www.buckeyehonda.com/	39.741329	-82.639641	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, President Club, Service - XTime Program, Express Service Program, Tire Certified, Child Safety Day, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207541
Honda	Hugh White Honda Athens	250 Columbus Rd	Athens	OH	45701	(740) 594-8555	https://www.hughwhitehondaathens.com/	39.35791	-82.105682	Certified Express Service, Internet Certified, Express Service Program, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208756
Honda	Roush Honda	100 W Schrock Rd	Westerville	OH	43081	(614) 882-1535	https://www.roushhonda.com/	40.110359	-82.928978	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, President Club, Masters Circle, Service - XTime Program, Express Service Program, Tire Certified, ENROLL TO ENV. LEADERSHIP FL, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	206747
Honda	Mathews Honda	1127 Delaware Ave	Marion	OH	43302	(740) 387-1400	https://www.mathewshondamarion.com/	40.56942	-83.122261	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Oil Certified, Dealer Digital Program, Certified Used Dealer	207297
Honda	Hugh White Honda	1360 Auto Mall Dr	Columbus	OH	43228	(614) 922-1111	https://www.hughwhitehonda.net/	39.925011	-83.124237	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Honda Environment Award Gold, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	206696
Honda	Germain Honda of Dublin	6715 Sawmill Rd	Dublin	OH	43017	(614) 764-9449	https://www.germainhondaofdublin.com/	40.104359	-83.092003	CVA Enhanced Purchase Program, Certified Express Service, Internet Certified, Service - XTime Program, Express Service Program, OSS Enabled, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208548
Honda	Nourse Honda	423 N Bridge St	Chillicothe	OH	45601	(740) 773-7913	https://www.noursehonda.com/	39.346046	-82.976341	Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207867
Honda	Honda Marysville	640 Colemans Xing	Marysville	OH	43040	(866) 645-4080	https://www.hondamarysville.com/	40.233349	-83.342033	CVA Enhanced Purchase Program, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, President Club, Masters Circle, TimeHighway Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Honda Helper, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208374
Honda	Reineke Honda	1033 Bright Rd	Findlay	OH	45840	(419) 422-3511	https://www.reinekehonda.com/	41.055695	-83.605461	Certified Express Service, Internet Certified, Express Service Program, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208735
Honda	Thayer Honda	1255 N Main St	Bowling Green	OH	43402	(419) 354-2222	http://www.thayerhonda.com/	41.398178	-83.65123	CVA Enhanced Purchase Program, Certified Express Service, Internet Certified, Honda Environment Award Silver, Service - XTime Program, Express Service Program, OSS Enabled, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208552
Honda	Bill Marine Honda	579 E North St	Springfield	OH	45503	(937) 325-7091	https://www.billmarinehonda.com/	39.926624	-83.80159	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207883
Honda	Lester Raines Honda	5102 Maccorkle Ave SW	S Charleston	WV	25309	(304) 768-1251	https://www.dbalesterraineshonda.com/	38.35387	-81.73558	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, Certified Express Service, PAX Certified Service, Internet Certified, Honda Environment Award Silver, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	206898
Honda	White's Honda of Lima	3498 Elida Rd	Lima	OH	45807	(419) 331-0381	https://www.whiteshondalima.com/	40.773083	-84.168434	DEALER LONG TERM DEBT NOTE FL, Certified Express Service, Internet Certified, Express Service Program, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208829
Honda	Germain Honda of Beavercreek	2300 Heller Dr	Beavercreek	OH	45434	(937) 426-9564	https://www.germainhondaofbeavercreek.com/	39.707512	-84.021233	CVA Enhanced Purchase Program, Internet Certified, Service - XTime Program, Express Service Program, OSS Enabled, Retail and Service Dealer, AHFC Certified Dealer, Dealer Digital Program, Certified Used Dealer	208658
Honda	Glockner Honda	2867 US Highway 23	Portsmouth	OH	45662	(740) 354-3255	https://www.glocknerhonda.com/	38.768921	-82.985794	CVA Enhanced Purchase Program, Internet Certified, Honda Test Drive Enabled, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207217
Honda	John Howerton Honda	252 Auto Plaza Dr	Beckley	WV	25801	(304) 252-0744	https://www.howertonhonda.com/	37.807072	-81.186035	Internet Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208585
Honda	White-Allen Honda	630 N Main St	Dayton	OH	45405	(937) 220-6386	https://www.whiteallenhonda.com/	39.769123	-84.193985	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Honda Environment Award Gold, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	206694
Honda	Voss Honda	155 S Garber Dr	Tipp City	OH	45371	(937) 669-4300	https://www.vosshonda.com/	39.959335	-84.187782	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Honda Environment Award Silver, President Club, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207930
Honda	Matt Castrucci Honda	3013 Mall Park Dr	Dayton	OH	45459	(937) 640-3801	https://www.mattcastruccihonda.com/	39.638905	-84.223068	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207067
Honda	Performance Kings Honda	9131 Fields Ertel Rd	Cincinnati	OH	45249	(513) 793-7777	https://www.performancekingshonda.com/	39.291096	-84.30883	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, Certified Express Service, Internet Certified, Honda Test Drive Enabled, President Club, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208483
Honda	Joe Morgan Honda	176 N Garver Rd	Monroe	OH	45050	(513) 360-2700	https://www.joemorganhonda.com/	39.442371	-84.33564	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, Certified Express Service, Internet Certified, Honda Test Drive Enabled, President Club, Service - XTime Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Honda Environment Award Gold, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208554
Honda	Performance Honda	5760 Dixie Hwy	Fairfield	OH	45014	(513) 829-7300	https://www.performancehondastore.com/	39.331249	-84.518173	CVA Enhanced Purchase Program, DEALER LONG TERM DEBT NOTE FL, GX Service, Certified Express Service, PAX Certified Service, Internet Certified, GX Retail, Honda Test Drive Enabled, President Club, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	207076
Honda	Superior Honda	4777 Spring Grove Ave	Cincinnati	OH	45232	(513) 542-8000	https://www.superiorhondastore.com/	39.166683	-84.514671	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, Tire Certified, Child Safety Day, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Online Retailing Dealer, Council of Excellence Award, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	206674
Honda	Moses Honda	5210 US Route 60	Huntington	WV	25705	(304) 948-4210	https://www.moseshonda.com/	38.413296	-82.341194	PAX Certified Service, Internet Certified, Honda Test Drive Enabled, President Club, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208057
Honda	Jeff Wyler Honda of Colerain	8950 Colerain Ave	Cincinnati	OH	45251	(513) 741-3700	https://jeffwylercolerainhonda.net/	39.234184	-84.591026	PAX Certified Service, Internet Certified, Honda Test Drive Enabled, President Club, Service - XTime Program, Express Service Program, Tire Certified, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208236
Honda	Cma's Valley Honda	296 Lee Jackson Hwy	Staunton	VA	24401	(540) 213-9024	https://www.cmasvalleyhonda.com/	38.117596	-79.067467	Certified Express Service, Internet Certified, Honda Test Drive Enabled, President Club, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Online Retailing Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208550
Honda	Honda East	529 Ohio Pike	Cincinnati	OH	45255	(513) 528-8000	https://www.hondaeastcincy.com/	39.070568	-84.30481	CVA Enhanced Purchase Program, Certified Express Service, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Council of Excellence Award, Oil Certified, Dealer Digital Program, Certified Used Dealer	208014
Honda	Covington Honda	US-220 N	Covington	VA	24426	(540) 962-7853	http://www.covingtonhonda.com/	37.821335	-79.98687	CVA Enhanced Purchase Program, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208389
Honda	Cole Honda	460 Green Valley Rd	Bluefield	WV	24701	(304) 323-4662	https://www.colehonda.com/	37.323212	-81.135117	CVA Enhanced Purchase Program, PAX Certified Service, Internet Certified, Honda Test Drive Enabled, Express Service Program, Tire Certified, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	208262
Honda	Art Moehn Honda	2200 Seymour Rd	Jackson	MI	49201	(517) 787-7700	https://www.artmoehnhonda.com/	42.277451	-84.378792	DEALER LONG TERM DEBT NOTE FL, PAX Certified Service, Internet Certified, Express Service Program, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Oil Certified, Dealer Digital Program, Certified Used Dealer	206809
Honda	Bill Cole Honda	2501 Winchester Ave	Ashland	KY	41101	(877) 936-0404	https://www.billcolehonda.com/	38.47261	-82.627594	CVA Enhanced Purchase Program, Certified Express Service, Internet Certified, Honda Test Drive Enabled, Service - XTime Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208539
Honda	Priority Honda Roanoke	3311 Peters Creek Rd NW	Roanoke	VA	24019	(540) 366-0888	https://www.priorityhondaroanoke.com/	37.321301	-79.997086	Internet Certified, Service - XTime Program, Express Service Program, OSS Enabled, Honda EItems Certified, AHFC Certified Dealer, Retail and Service Dealer, Dealer Digital Program, Certified Used Dealer	208784
