address	brand	city	lat	lon	name	phone	province	url
佛山市顺德区陈村镇南涌社区居民委员会南涌105国道芸香围路段22号之一	GAC Toyota	None	22.9455217	113.24751393	广汽丰田佛山溢盛陈村店	0757-29833388	None	https://www.gac-toyota.com.cn/province/guangdong/foshan/dealer/ysccd
广东省佛山市南海区佛山一环东侧水口路出口广佛汽车城	GAC Toyota	None	23.175424	113.177358	广汽丰田佛山广物一环东店	0757-85618666	None	https://www.gac-toyota.com.cn/province/guangdong/foshan/dealer/fsgwyhd
佛山市南海区大沥镇盐步穗盐西路118号一座	GAC Toyota	None	23.096035	113.172645	广汽丰田佛山中升大沥店	0757-81103333	None	https://www.gac-toyota.com.cn/province/guangdong/foshan/dealer/zsdld
佛山市顺德区大良广珠公路新松路段	GAC Toyota	None	22.859448	113.23979	广汽丰田佛山合丰大良店	18000850793	None	https://www.gac-toyota.com.cn/province/guangdong/foshan/dealer/fshfdl
佛山市禅城区南庄樵乐路吉利工业园	GAC Toyota	None	22.958912	113.039962	广汽丰田佛山金利丰南庄店	0757-82520601	None	https://www.gac-toyota.com.cn/province/guangdong/foshan/dealer/fsjlfnz
广东省佛山市顺德区龙江镇西溪工业区文昌路二街7号	GAC Toyota	None	22.873304	113.094582	广汽丰田佛山长翔龙江店	0757-23228080	None	https://www.gac-toyota.com.cn/province/guangdong/foshan/dealer/cxljd
广东省佛山市顺德容桂街道办事处天河工业区1号	GAC Toyota	None	22.7684255	113.26463095	广汽丰田佛山锦昌容桂店	0757-28888960	None	https://www.gac-toyota.com.cn/province/guangdong/foshan/dealer/jcrgd
南海区金沙镇桂丹西路11号银汇华庭首层（金沙收费站附近）	GAC Toyota	None	23.07083	112.966553	广汽丰田佛山三水中元店南海分店	0757-81797066	None	https://www.gac-toyota.com.cn/province/guangdong/foshan/dealer/fssszydnhf
佛山市南海区狮山镇穆院村委会南侧100米（佛山一环高速博爱路入口北侧50米）	GAC Toyota	None	23.13147	113.021742	广汽丰田佛山骏耀狮山店(在建店)		None	https://www.gac-toyota.com.cn/province/guangdong/foshan/dealer/fsjyssd
黄埔大道中243号（员村四横路对面）	GAC Toyota	None	23.126849	113.378417	广汽丰田第一店	020-85543222	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/dy
广东省广州市天河区中山大道盈溪路151号	GAC Toyota	None	23.117869	113.42693	广汽丰田广州骏龙店	020-32355379	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gzjl/
广州市天河区广汕一路680号（地铁6号线龙洞站B出口）	GAC Toyota	None	23.197121	113.390077	广汽丰田广州元丰凤凰店	020-87032333	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gzyffh/
海珠区新滘东路615号（琶洲桥南行800米右转新滘东）	GAC Toyota	None	23.091202	113.369703	广汽丰田广州长宁会展店	020-22809886	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gzcnhz
广州市白云区白云大道北1365号(白云堡立交桥直行100米左侧)	GAC Toyota	None	23.235115	113.309119	广汽丰田广州长和永平店	020-36232222	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gzchyp
广东省广州市番禺区南村镇兴南大道741-757号（单数）101	GAC Toyota	None	23.016364	113.387972	广汽丰田广州瑞凯南村店	020-39950008	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/rknc
广州市花都区新华街三东大道与百寿路交汇处	GAC Toyota	None	23.413993	113.245379	广汽丰田广州溢桂花都店	020-36998333	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gzyghd
广东省广州市白云区新市机场高速黄石南入口侧	GAC Toyota	None	23.204193	113.269026	广汽丰田广州长凯白云店	020-86639968	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gzckby
广州市番禺区市桥东环路17号（好又多对面）	GAC Toyota	None	22.935903	113.395808	广汽丰田广州诚立番禺店	020-34622688	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gzclfy
南沙区黄阁镇市南大道129号101（地铁4号线黄阁站A出口往东300米）	GAC Toyota	None	22.831043	113.526377	广汽丰田大昌行喜龙店	020-39033988	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gddcxxlsmyxg
广州市黄埔区萝岗发源路98号	GAC Toyota	None	23.26021	113.44133	广汽丰田悦享店	020-89858800	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/yxd
广州市荔湾区花地大道中228号	GAC Toyota	None	23.079639	113.239263	广汽丰田广州逸富芳村店	020-22332288	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gzyffc
广州市从化区江埔街环市东路202号为正汽车城内自编106铺	GAC Toyota	None	23.54631992	113.61496929	广汽丰田广州骏龙从化店	020-87986088	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/jnch
广州市增城区增城大道138号	GAC Toyota	None	23.284649	113.802129	广汽丰田广州亿升增城店	020-82661111	None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/gzyszc
广东省广州市海珠区江南大道南1088号	GAC Toyota	None	23.07755461	113.29272221	广汽丰田广州长晴海珠店(在建店)		None	https://www.gac-toyota.com.cn/province/guangdong/guangzhou/dealer/cqhzd
江门市江海区滘头工业园滘兴东路8号	GAC Toyota	None	22.55525	113.090889	广汽丰田江门永佳江海店	0750-3781888	None	https://www.gac-toyota.com.cn/province/guangdong/jiangmen/dealer/yjjhd
台山市西湖路西湖外商投资示范区朗诚汽车城	GAC Toyota	None	22.24425744	112.8189175	广汽丰田台山邑兴朗诚店	0750-5557777	None	https://www.gac-toyota.com.cn/province/guangdong/jiangmen/dealer/tsyxlcd
江门市新会区新会大道东6号	GAC Toyota	None	22.51191792	113.05138514	广汽丰田江门宗通大都会店	0750-6169998	None	https://www.gac-toyota.com.cn/province/guangdong/jiangmen/dealer/jmztddh
广东省江门市蓬江区江沙路收费站西侧	GAC Toyota	None	22.650809	113.067441	广汽丰田江门海之达江沙店	0750-3688999	None	https://www.gac-toyota.com.cn/province/guangdong/jiangmen/dealer/jmhzdjs
广东省开平市水口镇红进村民委员会水边开发区2号地	GAC Toyota	None	22.393959	112.714817	广汽丰田开平金俊振华店	0750-2207585	None	https://www.gac-toyota.com.cn/province/guangdong/jiangmen/dealer/kpjjjh
恩平市精文汽车商贸城南侧地块	GAC Toyota	None	22.234972	112.357349	广汽丰田恩平海之骏恩城店	0750-7755666	None	https://www.gac-toyota.com.cn/province/guangdong/jiangmen/dealer/ephzjec
广东省江门市鹤山市雅瑶镇佛开高速陈山出口江沙路旁	GAC Toyota	None	22.73720303	113.00400051	广汽丰田鹤山宗通雅瑶分店	0750-8390086	None	https://www.gac-toyota.com.cn/province/guangdong/jiangmen/dealer/hsztyy
广东省茂名市茂南开发区茂南大道一路71号	GAC Toyota	None	21.638127	110.922238	广汽丰田茂名茂鑫茂南店	0668-2818666	None	https://www.gac-toyota.com.cn/province/guangdong/maoming/dealer/mmmxmn
广东省茂名市高水路288号	GAC Toyota	None	21.689815	110.952745	广汽丰田茂名宝盈金宁店	0668-2626888	None	https://www.gac-toyota.com.cn/province/guangdong/maoming/dealer/mmbyjnd
广东省茂名信宜市东镇六运横京塘村梁若广首层广汽丰田4S店【东莞大朗（信宜）产业转移工业园斜对面】	GAC Toyota	None	22.305095	110.944436	广汽丰田信宜中裕六运店	0668-8868166	None	https://www.gac-toyota.com.cn/province/guangdong/maoming/dealer/xyzylyd
清远市小市新城广清大道南菱汽车城（云山诗意斜对面）	GAC Toyota	None	23.670954	113.059325	广汽丰田清远南菱新城店	0763-6899666	None	https://www.gac-toyota.com.cn/province/guangdong/qingyuan/dealer/qynlxc
清远市高新技术开发区创兴大道建设二路港鸿汽车城6号A-14清远瑞凯丰田高新店	GAC Toyota	None	23.63858944	113.06707227	广汽丰田清远瑞凯高新店	0763-6886022	None	https://www.gac-toyota.com.cn/province/guangdong/qingyuan/dealer/rkgxd
韶关市浈江区韶南大道七公里东侧	GAC Toyota	None	24.74321	113.587718	广汽丰田韶关荣晖韶南店	0751-8291666	None	https://www.gac-toyota.com.cn/province/guangdong/shaoguan/dealer/rhsnd
广东省阳江市江城区高凉路南侧	GAC Toyota	None	21.850334	112.004328	广汽丰田阳江溢源城南店	0662-2263888	None	https://www.gac-toyota.com.cn/province/guangdong/yangjiang/dealer/yjyycn
广东省阳江市阳东区东城镇广雅路与东风四路交汇处（石化加油站旁）	GAC Toyota	None	21.89766739	112.03596742	广汽丰田阳江宝威广雅路店	0662-6883333	None	https://www.gac-toyota.com.cn/province/guangdong/yangjiang/dealer/bwgyld
广东省云浮市环市东路牧羊朱屋村与罗沙稔塘村交界处	GAC Toyota	None	22.957964	112.070982	广汽丰田云浮利泰云城店	0766-8751888	None	https://www.gac-toyota.com.cn/province/guangdong/yunfu/dealer/yfltyc
广东省湛江市赤坎区椹川大道北50号2幢	GAC Toyota	None	21.253454	110.377918	广汽丰田湛江骏诚椹川北店	0759-3130122	None	https://www.gac-toyota.com.cn/province/guangdong/zhanjiang/dealer/zjjcrmb
广东省湛江市赤坎区东盛路7号湛江海田国际车城商贸市场-s18	GAC Toyota	None	21.305091	110.386525	广汽丰田湛江华富海田店	0759-3192999	None	https://www.gac-toyota.com.cn/province/guangdong/zhanjiang/dealer/hfht
肇庆市端州区站港北路南侧8区肇庆市内河石油运输有限公司厂房之二	GAC Toyota	None	23.082097	112.42787	广汽丰田肇庆美昌城西店	0758-2896888	None	https://www.gac-toyota.com.cn/province/guangdong/zhaoqing/dealer/mccx
肇庆市端州区321国道过境公路以南工商学院对面	GAC Toyota	None	23.099693	112.495068	广汽丰田肇庆顺丰端州店	0758-2706628	None	https://www.gac-toyota.com.cn/province/guangdong/zhaoqing/dealer/zqsfdz
四会市城中街道省道263线南面高狮村第八卡	GAC Toyota	None	23.36707372	112.67948786	广汽丰田肇庆端州顺丰店四会分店	0758-3283283	None	https://www.gac-toyota.com.cn/province/guangdong/zhaoqing/dealer/zqdzsfdshf
中山市东区长江北路12-16号	GAC Toyota	None	22.519551	113.430653	广汽丰田中山合田长江店	0760-22220000	None	https://www.gac-toyota.com.cn/province/guangdong/zhongshan/dealer/zshtcj
中山市沙溪镇新濠路2号之二	GAC Toyota	None	22.513871	113.343307	广汽丰田中山国兴沙溪店	0760-86220202	None	https://www.gac-toyota.com.cn/province/guangdong/zhongshan/dealer/zsgxsx
中山市港口镇民创街2号	GAC Toyota	None	22.569854	113.410518	广汽丰田中山宏昌蝴蝶桥店	0760-86223188	None	https://www.gac-toyota.com.cn/province/guangdong/zhongshan/dealer/hchdq
广东省中山西区沙朗105国道广珠西线高架旁(老大洋电机右侧)	GAC Toyota	None	22.5815	113.332406	广汽丰田中山庆丰沙朗店	0760-88888818	None	https://www.gac-toyota.com.cn/province/guangdong/zhongshan/dealer/zsqfsl
广东省中山市小榄镇菊城大道西永宁路段	GAC Toyota	None	22.652056	113.23131	广汽丰田中山合盈菊城店	0760-22822000	None	https://www.gac-toyota.com.cn/province/guangdong/zhongshan/dealer/zshyjc
广东省珠海市香洲区前山工业区华宇路99号（上冲国际名车城）	GAC Toyota	None	22.293229	113.503488	广汽丰田珠海景田名车城店	0756-8517777	None	https://www.gac-toyota.com.cn/province/guangdong/zhuhai/dealer/zhjtmcc
广东省珠海市金湾区红旗镇珠海大道6698号广东美满集团有限公司2号厂房一楼1-8轴A-G	GAC Toyota	None	22.12178718	113.33377277	广汽丰田珠海瑞荣丰金湾店	0756-7613888	None	https://www.gac-toyota.com.cn/province/guangdong/zhuhai/dealer/rrfjwd
广东省珠海市香洲区南屏科技园屏西三路一号	GAC Toyota	None	22.213924	113.462413	广汽丰田珠海长硕南屏店	0756-8111688	None	https://www.gac-toyota.com.cn/province/guangdong/zhuhai/dealer/csnpd
深圳市罗湖区北环大道1016号	GAC Toyota	None	22.577446	114.092323	广汽丰田深圳企沃银湖店	0755-82448888	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szqwyh
深圳市龙岗区横岗街道荷坳社区荷花路108号101（地铁龙岗线荷坳站B出口）	GAC Toyota	None	22.68019	114.232903	广汽丰田深圳裕龙龙岗店	0755-28222222	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szyllg
深圳市南山区西丽街道丽水路1052号	GAC Toyota	None	22.557939	113.988151	广汽丰田深圳兆方南山店	0755-26755666	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szzfns
广东省深圳市宝安区新安街道创业二路与大宝路交汇处	GAC Toyota	None	22.583828	113.919583	广汽丰田深圳大兴大宝店	0755-66820000	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szdxdbd
广东省深圳市龙华新区民治街道民康路1号龙华名车广场内（8号仓奥特莱斯相邻）	GAC Toyota	None	22.623849	114.062257	广汽丰田深圳中升龙华店	0755-26899888	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szydqhw
广东省深圳市福田区福田汽车站南侧（白石路东）	GAC Toyota	None	22.537394	114.023449	广汽丰田深圳鹏峰福田店	0755-83578989	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szpfft
深圳市罗湖区罗芳路108号江洲大厦一楼（新秀地铁A出口十字向南100米）	GAC Toyota	None	22.55249	114.154432	广汽丰田深圳深美昌罗芳店	0755-25139988	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szsmclf
深圳市宝安区前进二路104号	GAC Toyota	None	22.598414	113.887857	广汽丰田深圳深业宝安店	0755-27936666	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szsyba
深圳市南山区宝安大道嘉进隆前海汽车城A-01	GAC Toyota	None	22.551293	113.914845	广汽丰田深圳大兴通商店	0755-26460000	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szdxts
广东省深圳市宝安区福永街道凤凰立交北侧01号	GAC Toyota	None	22.698983	113.839326	广汽丰田深圳中升福永店	0755-27300733	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szzsfy
深圳市龙华区观澜街道新澜社区观光路1319-9号101广汽丰田4S店	GAC Toyota	None	22.72867384	114.04241522	广汽丰田深圳中升观澜店	0755-21084685	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/zsgld
深圳市光明新区凤凰街道塘尾社区光明大道18号光国强兴丰工业园	GAC Toyota	None	22.742338	113.910426	广汽丰田深圳中升光明大道店	0755-29199858	None	https://www.gac-toyota.com.cn/province/guangdong/shenzhen/dealer/szzsgmdd
广西省北海市北海大道工业园区26号	GAC Toyota	None	21.530368	109.197053	广汽丰田北海沃达工业园店	0779—3838688	None	https://www.gac-toyota.com.cn/province/guangxi/beihai/dealer/wdgyy
桂林灵川八里街八里七路6号	GAC Toyota	None	25.359768	110.318878	广汽丰田桂林企沃桂北店	0773-2667666	None	https://www.gac-toyota.com.cn/province/guangxi/guilin/dealer/glqwgb
柳州市西江路80号	GAC Toyota	None	7.161741	109.466816	广汽丰田柳州华翔西江路店	0772-3161222	None	https://www.gac-toyota.com.cn/province/guangxi/liuzhou/dealer/lzhxxjl
柳州市柳北区胜利路柳北大润发旁	GAC Toyota	None	24.369758	109.40902	广汽丰田柳州北城胜利路店	0772-2819933	None	https://www.gac-toyota.com.cn/province/guangxi/liuzhou/dealer/bcslld
广西省南宁市兴宁区金川路2号	GAC Toyota	None	22.868915	108.371884	广汽丰田南宁大舆邕宾店	0771-3121888	None	https://www.gac-toyota.com.cn/province/guangxi/nanning/dealer/nndyyb
南宁市高新区科技园5号区高新一路1-1号	GAC Toyota	None	22.861995	108.279698	广汽丰田南宁广缘高新区店	0771-3222118	None	https://www.gac-toyota.com.cn/province/guangxi/nanning/dealer/nngygxq
南宁市白沙大道18-1号	GAC Toyota	None	22.79018973	108.33280979	广汽丰田南宁迅利江南店	0771-4889918	None	https://www.gac-toyota.com.cn/province/guangxi/nanning/dealer/nnxljn
南宁市经开区那历路东侧、国凯大道北侧	GAC Toyota	None	22.774484	108.264581	广汽丰田南宁中升国凯大道店	0771-5686108	None	https://www.gac-toyota.com.cn/province/guangxi/nanning/dealer/zsgkdd
广西梧州市长洲区竹湾路5号	GAC Toyota	None	23.464347	111.267754	广汽丰田梧州荣晖长洲店	0774-3909666	None	https://www.gac-toyota.com.cn/province/guangxi/wuzhou/dealer/wzrhcz
广西玉林市二环路东侧经济开发区内	GAC Toyota	None	22.635823	110.201011	广汽丰田玉林广缘经开区店	0775-2673111	None	https://www.gac-toyota.com.cn/province/guangxi/yulin/dealer/ylgyjkq
贵港市金港大道613号	GAC Toyota	None	23.110507	109.63251	广汽丰田贵港东汇金港店	0775-6797018	None	https://www.gac-toyota.com.cn/province/guangxi/guigang/dealer/ggdhjg
广西省钦州市金海湾大街95号（北部湾建材市场西面）	GAC Toyota	None	21.945695	108.642167	广汽丰田钦州广缘金海湾店	0777-3523388	None	https://www.gac-toyota.com.cn/province/guangxi/qinzhou/dealer/qzgyjhwqcxsfwyxg
贺州市八步区莲塘镇古柏生态工业园	GAC Toyota	None	24.3743	111.622122	广汽丰田贺州均富八步店	0774-5675778	None	https://www.gac-toyota.com.cn/province/guangxi/hezhou/dealer/hzjfbb
广西省河池市金城江区南环路南侧	GAC Toyota	None	24.677592	108.074716	广汽丰田河池中达金城江店	0778-2718111	None	https://www.gac-toyota.com.cn/province/guangxi/hechi/dealer/zdjcj
百色市右江区大旺路与进港大道交叉口东侧地块（大旺村第六组三产安置用地）	GAC Toyota	None	23.860745	106.651649	广汽丰田百色广缘龙旺店	0776-2806667	None	https://www.gac-toyota.com.cn/province/guangxi/baise/dealer/gylw
海南省海口市秀英区海秀镇椰海大道322号	GAC Toyota	None	19.978394	110.17749	广汽丰田海口中升嘉翔南海店	0898-68665000	None	https://www.gac-toyota.com.cn/province/hainan/haikou/dealer/hkjxnh
海南省海口市美兰区琼山大道289-1号	GAC Toyota	None	19.995462	110.424141	广汽丰田海口中升美兰店	0898-68661000	None	https://www.gac-toyota.com.cn/province/hainan/haikou/dealer/hkjhml
海南省三亚市吉阳区吉阳荔枝沟学院路36号	GAC Toyota	None	18.302394	109.533961	广汽丰田三亚中升迎宾店	0898-88711881	None	https://www.gac-toyota.com.cn/province/hainan/sanya/dealer/syjhyb
福州市仓山区福峡路755号（黄山车管所旁）	GAC Toyota	None	26.006865	119.363233	广汽丰田福州嘉利德斯店	0591-88033068（总机）	None	https://www.gac-toyota.com.cn/province/fujian/fuzhou/dealer/fzjlds
福州市仓山区则徐大道323号	GAC Toyota	None	26.035091	119.339064	广汽丰田福州宾联仓山店	0591-83434626	None	https://www.gac-toyota.com.cn/province/fujian/fuzhou/dealer/fzblcs
福建省福州市仓山区福湾路台屿长埕村2号楼	GAC Toyota	None	26.019004	119.286533	广汽丰田福州中升奥体店	0591-62073333	None	https://www.gac-toyota.com.cn/province/fujian/fuzhou/dealer/zsat
福州市闽侯县荆溪镇永丰浦里社区119号	GAC Toyota	None	26.11381864	119.24887933	广汽丰田福州国戎淮安店	0591-22617766	None	https://www.gac-toyota.com.cn/province/fujian/fuzhou/dealer/fzgswa
福清市清荣大道高仑村路段	GAC Toyota	None	40.564162	119.332395	广汽丰田福清华达清荣店	0591-62813333	None	https://www.gac-toyota.com.cn/province/fujian/fuzhou/dealer/fqhdqr
龙岩市新罗区龙门镇物流大道332号	GAC Toyota	None	25.102081	116.97922	广汽丰田龙岩国贸龙门店	0597-2022222	None	https://www.gac-toyota.com.cn/province/fujian/longyan/dealer/lygmlm
福建省龙岩市上杭县行政服务中心A座1楼	GAC Toyota	None	25.03680004	116.45305647	广汽丰田龙岩国贸上杭分店	0597-3813988	None	https://www.gac-toyota.com.cn/province/fujian/longyan/dealer/lygmshf
福建省龙岩市长汀县环城北路新民开发区	GAC Toyota	None	25.849185	116.364025	广汽丰田龙岩国贸长汀分店	0597-6860666	None	https://www.gac-toyota.com.cn/province/fujian/longyan/dealer/gmcdf
福建省南平市延平区水溪口交通枢纽中心	GAC Toyota	None	26.589208	118.131361	广汽丰田南平福瑞延平店	0599-8636611	None	https://www.gac-toyota.com.cn/province/fujian/nanping/dealer/npfryp
福建省莆田市荔城区荔园路口（红旗加油站斜对面）	GAC Toyota	None	25.469448	119.047362	广汽丰田莆田德盛兴公园店	0594-5939999	None	https://www.gac-toyota.com.cn/province/fujian/putian/dealer/ptdsxgy
福建省仙游县鲤南镇城南东路2288号	GAC Toyota	None	25.34867461	118.72686276	广汽丰田莆田大川仙游店	0594-8255666	None	https://www.gac-toyota.com.cn/province/fujian/putian/dealer/dcxydd
福建省莆田市仙游县鲤南工业区90号(九隆广场斜对面）	GAC Toyota	None	25.34867561	118.72686376	广汽丰田莆田大川仙游分店	0594-6663555	None	https://www.gac-toyota.com.cn/province/fujian/putian/dealer/ptdcxyf
泉州市鲤城区江南高新技术电子园区1号（经贸学院斜对面）	GAC Toyota	None	24.913067	118.546209	广汽丰田泉州亿鑫江南店	0595-68089999	None	https://www.gac-toyota.com.cn/province/fujian/quanzhou/dealer/qzyxjn
福建省泉州晋江市和平中路36号（机场往石狮方向1公里）	GAC Toyota	None	24.801569	118.587906	广汽丰田晋江新中利青阳店	0595-28085999	None	https://www.gac-toyota.com.cn/province/fujian/quanzhou/dealer/jjxzlqy
福建省泉州市石狮市灵秀镇石龙路21-29号	GAC Toyota	None	24.7201888	118.62551243	广汽丰田石狮嘉程石龙路店	0595-36897777	None	https://www.gac-toyota.com.cn/province/fujian/quanzhou/dealer/ssjcslld
福建省泉州市丰泽区大坪路2号(坪山加油站对面路口80米)	GAC Toyota	None	24.911666	118.631348	广汽丰田泉州汇京大坪山店	0595-36268888	None	https://www.gac-toyota.com.cn/province/fujian/quanzhou/dealer/qzhjdps
福建省泉州经济技术开发区安泰路18号	GAC Toyota	None	24.94482528	118.67688409	广汽丰田泉州悦通清濛店	0595-26566666	None	https://www.gac-toyota.com.cn/province/fujian/quanzhou/dealer/qzytqmd
福建省三明市梅列区翁墩物流工业园	GAC Toyota	None	26.301818	117.656381	广汽丰田三明鑫泰物流园店	0598-8268666	None	https://www.gac-toyota.com.cn/province/fujian/sanming/dealer/smxtwly
厦门市湖里区高崎北路130号	GAC Toyota	None	24.549332	118.133207	广汽丰田厦门信达机场店	0592-5791888	None	https://www.gac-toyota.com.cn/province/fujian/xiamen/dealer/xmxdjc
厦门市海沧区马青路1019号	GAC Toyota	None	24.495301	118.005642	广汽丰田厦门盛元嘉丰海沧店	0592-6896633	None	https://www.gac-toyota.com.cn/province/fujian/xiamen/dealer/xmsyjfchd
福建省厦门市湖里区火炬北路7号	GAC Toyota	None	24.527414	118.12682	广汽丰田厦门国戎马垅店	0592-5703666	None	https://www.gac-toyota.com.cn/province/fujian/xiamen/dealer/xmgrml
福建省厦门市集美区后溪镇岩兴路138号	GAC Toyota	None	24.640834	118.064888	广汽丰田厦门国戎集美店	0592-6375600	None	https://www.gac-toyota.com.cn/province/fujian/xiamen/dealer/gmsdqc
福建省厦门市同安区集安路13-17号	GAC Toyota	None	24.70246	118.14311	广汽丰田厦门国戎同安店	0592-5612858	None	https://www.gac-toyota.com.cn/province/fujian/xiamen/dealer/gmtad
福建省漳州市芗城区金峰开发区石亭镇闽南汽车城	GAC Toyota	None	24.580063	117.61333	广汽丰田漳州丰盛金峰店	0596-2663888	None	https://www.gac-toyota.com.cn/province/fujian/zhangzhou/dealer/fsjfd
漳州市龙文区龙文北路109号	GAC Toyota	None	24.536702	117.725959	广汽丰田漳州兴鑫龙文店	0596-2067888、0596-2028666	None	https://www.gac-toyota.com.cn/province/fujian/zhangzhou/dealer/zzxxlw
漳州市漳浦县通站大道汽车4S产业园（324国道往动车站方向）	GAC Toyota	None	24.13038	117.60271	广汽丰田漳州嘉瑞漳浦店	0596-3623777	None	https://www.gac-toyota.com.cn/province/fujian/zhangzhou/dealer/zzzpjr
广东省潮安区浮洋镇潮汕公路新丰路段东侧	GAC Toyota	None	23.598483	116.6061	广汽丰田潮州合记浮洋店	0768-6800666	None	https://www.gac-toyota.com.cn/province/guangdong/chaozhou/dealer/czhjfy
广东省东莞市南城区莞太大道白马路段387号	GAC Toyota	None	22.9865	113.715587	广汽丰田东莞合信南城店	0769-22990000	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/dwhxnc
东莞市大岭山镇大塘村福塘街166号	GAC Toyota	None	22.884277	113.849121	广汽丰田东莞美悦大岭山店	0769-83350083	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/d44SB0
东莞市塘厦镇林村东深二路北2号	GAC Toyota	None	22.851598	114.111438	广汽丰田东莞东鑫塘厦店	0769-82080777	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/dwdxtx
东莞市寮步镇香市路东莞国际汽车城A-01-07号	GAC Toyota	None	23.021429	113.85612	广汽丰田东莞骏鸣寮步店	0769-83030000	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/dwjmlb
东莞市厚街镇溪头康乐南路段	GAC Toyota	None	22.895967	113.658509	广汽丰田东莞永佳厚街店	0769-81633777	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/dwyjhj
东莞市虎门镇大宁麒麟西路旁(虎门高速公路出口500米)	GAC Toyota	None	22.819988	113.718246	广汽丰田东莞华美虎门店	0769-85017888	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/dwhmhm
东莞市常平镇金美环常西路6-9号	GAC Toyota	None	22.966096	113.973652	广汽丰田东莞合禾常平店	0769-81085555	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/dwhhcp
东莞市长安镇宵边社区德政中路129号-1	GAC Toyota	None	22.819003	113.830571	广汽丰田东莞华鑫长安店	0769-85332299	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/d44S70
东莞市石排镇石排大道燕窝路段	GAC Toyota	None	23.088335	113.963946	广汽丰田东莞合瑞石排店	0769-82795555	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/dgrsp
广东省东莞市大朗镇富民中路961号(捷隆盛物流园前)	GAC Toyota	None	22.920494	113.965826	广汽丰田东莞永诚大朗店	0769-28822999	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/ycdld
广东省东莞市万江区莞穗路谷涌路段莞穗立交桥旁	GAC Toyota	None	23.070303	113.701719	广汽丰田东莞合悦万江店	0769-22998555	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/dghywj
东莞市东城街道牛山工业区莞长路西1号	GAC Toyota	None	22.972262	113.781645	广汽丰田东莞中升东城店	0769-22279666	None	https://www.gac-toyota.com.cn/province/guangdong/dongwan/dealer/dgzsdc
广东省河源市明珠开发区河埔大道西创业三路南	GAC Toyota	None	23.701135	114.692611	广汽丰田河源汇源明珠店	0762-3111999	None	https://www.gac-toyota.com.cn/province/guangdong/heyuan/dealer/hyhymz
惠州市河南岸下马庄15号小区（三环天虹旁）	GAC Toyota	None	23.064276	114.422944	广汽丰田惠州俊峰惠城店	0752-2580838###0752-2580828/2580838	None	https://www.gac-toyota.com.cn/province/guangdong/huizhou/dealer/hzjfhc
惠州市惠城区三栋镇上洞村坦陂路口第9轴-16轴	GAC Toyota	None	22.999949	114.447239	广汽丰田惠州惠美昌三栋店	0752-2622999	None	https://www.gac-toyota.com.cn/province/guangdong/huizhou/dealer/hzhmcsd
广东省惠州市江北金龙大道51号区	GAC Toyota	None	23.163679	114.433777	广汽丰田惠州佳凯金龙路店	0752-5758888	None	https://www.gac-toyota.com.cn/province/guangdong/huizhou/dealer/hzjkjll
